,x,y,tssite,region,cell,frame
0,563,294,False,Cytoplasm,1,0
1,632,297,False,Nucleus,1,0
2,277,797,False,Cytoplasm,2,4
3,222,1125,False,Cytoplasm,2,4
4,238,1237,False,Cytoplasm,2,4
5,657,385,False,Cytoplasm,1,4
6,247,785,False,Cytoplasm,2,4
7,358,896,False,Cytoplasm,2,4
8,1116,49,False,Cytoplasm,2,6
9,1229,128,False,Cytoplasm,2,6
10,1227,167,False,Cytoplasm,2,6
11,1207,169,False,Cytoplasm,2,6
12,1067,435,False,Cytoplasm,3,6
13,1030,471,False,Cytoplasm,3,6
14,973,483,False,Cytoplasm,3,6
15,951,484,False,Cytoplasm,3,6
16,1112,489,False,Cytoplasm,3,6
17,1061,492,False,Cytoplasm,3,6
18,1054,498,False,Cytoplasm,3,6
19,888,515,False,Cytoplasm,3,6
20,967,529,False,Cytoplasm,3,6
21,1021,533,False,Cytoplasm,3,6
22,825,533,False,Nucleus,3,6
23,962,533,False,Cytoplasm,3,6
24,812,534,False,Cytoplasm,3,6
25,895,542,False,Nucleus,3,6
26,1004,546,False,Cytoplasm,3,6
27,900,576,False,Nucleus,3,6
28,877,578,False,Nucleus,3,6
29,936,577,False,Nucleus,3,6
30,928,590,False,Nucleus,3,6
31,892,605,False,Nucleus,3,6
32,777,608,False,Nucleus,3,6
33,882,609,False,Nucleus,3,6
34,982,612,False,Cytoplasm,3,6
35,777,616,False,Nucleus,3,6
36,220,623,False,Cytoplasm,3,6
37,1053,626,False,Cytoplasm,3,6
38,607,636,False,Cytoplasm,3,6
39,453,638,False,Cytoplasm,3,6
40,1041,641,False,Cytoplasm,3,6
41,1175,646,False,Cytoplasm,3,6
42,731,648,False,Cytoplasm,3,6
43,1108,651,False,Cytoplasm,3,6
44,538,657,False,Cytoplasm,3,6
45,578,659,False,Cytoplasm,3,6
46,938,660,False,Nucleus,3,6
47,982,662,False,Cytoplasm,3,6
48,887,674,False,Nucleus,3,6
49,635,677,False,Cytoplasm,3,6
50,600,684,False,Cytoplasm,3,6
51,667,687,False,Cytoplasm,3,6
52,850,687,False,Cytoplasm,3,6
53,879,689,False,Cytoplasm,3,6
54,558,691,False,Cytoplasm,3,6
55,512,699,False,Cytoplasm,3,6
56,507,701,False,Cytoplasm,3,6
57,902,702,False,Cytoplasm,3,6
58,743,703,False,Cytoplasm,3,6
59,663,704,False,Cytoplasm,3,6
60,518,710,False,Cytoplasm,3,6
61,548,709,False,Cytoplasm,3,6
62,584,714,False,Cytoplasm,3,6
63,598,718,False,Cytoplasm,3,6
64,561,727,False,Cytoplasm,3,6
65,425,739,False,Cytoplasm,3,6
66,1192,755,False,Cytoplasm,3,6
67,384,761,False,Cytoplasm,3,6
68,436,767,False,Cytoplasm,3,6
69,1181,94,False,Cytoplasm,2,6
70,1054,451,False,Cytoplasm,3,6
71,967,555,False,Cytoplasm,3,6
72,878,578,False,Nucleus,3,6
73,807,585,False,Nucleus,3,6
74,563,604,False,Cytoplasm,3,6
75,955,620,False,Nucleus,3,6
76,1053,627,False,Cytoplasm,3,6
77,1176,646,False,Cytoplasm,3,6
78,1146,647,False,Cytoplasm,3,6
79,732,649,False,Cytoplasm,3,6
80,1233,660,False,Cytoplasm,3,6
81,622,661,False,Cytoplasm,3,6
82,642,677,False,Cytoplasm,3,6
83,880,690,False,Cytoplasm,3,6
84,820,695,False,Cytoplasm,3,6
85,1269,736,False,Cytoplasm,3,6
86,1057,738,False,Cytoplasm,3,6
87,1458,249,False,Cytoplasm,2,6
88,1136,386,False,Cytoplasm,3,6
89,930,487,False,Cytoplasm,3,6
90,943,490,False,Cytoplasm,3,6
91,1065,499,False,Cytoplasm,3,6
92,1063,499,False,Cytoplasm,3,6
93,946,517,False,Cytoplasm,3,6
94,945,518,False,Cytoplasm,3,6
95,1057,522,False,Cytoplasm,3,6
96,962,534,False,Cytoplasm,3,6
97,1063,535,False,Cytoplasm,3,6
98,1052,536,False,Cytoplasm,3,6
99,872,542,False,Nucleus,3,6
100,1019,562,False,Cytoplasm,3,6
101,1019,562,False,Cytoplasm,3,6
102,1139,560,False,Cytoplasm,3,6
103,944,565,False,Nucleus,3,6
104,1050,580,False,Cytoplasm,3,6
105,1052,579,False,Cytoplasm,3,6
106,824,592,False,Nucleus,3,6
107,819,606,False,Nucleus,3,6
108,1034,607,False,Cytoplasm,3,6
109,1090,609,False,Cytoplasm,3,6
110,883,610,False,Nucleus,3,6
111,768,614,False,Nucleus,3,6
112,767,616,False,Nucleus,3,6
113,770,613,False,Nucleus,3,6
114,767,614,False,Nucleus,3,6
115,804,612,False,Nucleus,3,6
116,671,619,False,Cytoplasm,3,6
117,1113,620,False,Cytoplasm,3,6
118,660,629,False,Cytoplasm,3,6
119,659,628,False,Cytoplasm,3,6
120,577,630,False,Cytoplasm,3,6
121,704,631,False,Cytoplasm,3,6
122,676,634,False,Cytoplasm,3,6
123,1197,641,False,Cytoplasm,3,6
124,1196,640,False,Cytoplasm,3,6
125,579,652,False,Cytoplasm,3,6
126,901,657,False,Nucleus,3,6
127,902,656,False,Nucleus,3,6
128,903,658,False,Nucleus,3,6
129,887,658,False,Nucleus,3,6
130,696,665,False,Cytoplasm,3,6
131,370,668,False,Cytoplasm,3,6
132,371,666,False,Cytoplasm,3,6
133,613,670,False,Cytoplasm,3,6
134,859,676,False,Nucleus,3,6
135,676,678,False,Cytoplasm,3,6
136,809,679,False,Nucleus,3,6
137,809,679,False,Nucleus,3,6
138,959,682,False,Cytoplasm,3,6
139,763,685,False,Cytoplasm,3,6
140,1255,688,False,Cytoplasm,3,6
141,707,691,False,Cytoplasm,3,6
142,762,692,False,Cytoplasm,3,6
143,761,692,False,Cytoplasm,3,6
144,445,694,False,Cytoplasm,3,6
145,446,695,False,Cytoplasm,3,6
146,640,701,False,Cytoplasm,3,6
147,744,703,False,Cytoplasm,3,6
148,429,707,False,Cytoplasm,3,6
149,569,720,False,Cytoplasm,3,6
150,1193,755,False,Cytoplasm,3,6
151,1702,469,False,Cytoplasm,1,7
152,1446,825,False,Cytoplasm,2,7
153,1468,893,False,Cytoplasm,2,7
154,1479,951,False,Cytoplasm,2,7
155,1408,1001,False,Cytoplasm,2,7
156,1354,1106,False,Cytoplasm,2,7
157,1380,1123,False,Cytoplasm,2,7
158,1491,1131,False,Cytoplasm,2,7
159,1598,1212,False,Cytoplasm,2,7
160,1516,1225,False,Cytoplasm,2,7
161,1427,1230,False,Nucleus,2,7
162,1525,1237,False,Cytoplasm,2,7
163,1418,1242,False,Nucleus,2,7
164,1505,1252,False,Cytoplasm,2,7
165,1426,1261,False,Nucleus,2,7
166,1554,1286,False,Cytoplasm,2,7
167,1509,1293,False,Cytoplasm,2,7
168,1294,1306,False,Cytoplasm,2,7
169,1498,1316,False,Nucleus,2,7
170,1563,1331,False,Cytoplasm,2,7
171,1412,1344,False,Nucleus,2,7
172,1445,1347,False,Nucleus,2,7
173,1523,1347,False,Cytoplasm,2,7
174,1458,1348,False,Nucleus,2,7
175,1493,1372,False,Cytoplasm,2,7
176,1453,1400,False,Nucleus,2,7
177,1297,1402,False,Cytoplasm,2,7
178,1490,1421,False,Cytoplasm,2,7
179,1296,1429,False,Cytoplasm,2,7
180,1337,1445,False,Cytoplasm,2,7
181,1416,1455,False,Cytoplasm,2,7
182,1375,1459,False,Cytoplasm,2,7
183,1334,1467,False,Cytoplasm,2,7
184,1230,1474,False,Cytoplasm,2,7
185,1267,1475,False,Cytoplasm,2,7
186,1266,1523,False,Cytoplasm,2,7
187,1575,1145,False,Cytoplasm,2,7
188,1271,1352,False,Cytoplasm,2,7
189,1661,438,False,Nucleus,1,7
190,1354,918,False,Cytoplasm,2,7
191,1352,919,False,Cytoplasm,2,7
192,1392,1017,False,Cytoplasm,2,7
193,1490,1034,False,Cytoplasm,2,7
194,1493,1087,False,Cytoplasm,2,7
195,1493,1088,False,Cytoplasm,2,7
196,1368,1100,False,Cytoplasm,2,7
197,1368,1099,False,Cytoplasm,2,7
198,1361,1118,False,Cytoplasm,2,7
199,1481,1136,False,Cytoplasm,2,7
200,1481,1136,False,Cytoplasm,2,7
201,1417,1139,False,Cytoplasm,2,7
202,1446,1144,False,Cytoplasm,2,7
203,1445,1155,False,Cytoplasm,2,7
204,1476,1180,False,Cytoplasm,2,7
205,1529,1188,False,Cytoplasm,2,7
206,1357,1190,False,Cytoplasm,2,7
207,1360,1190,False,Cytoplasm,2,7
208,1393,1211,False,Cytoplasm,2,7
209,1471,1211,False,Cytoplasm,2,7
210,1424,1220,False,Cytoplasm,2,7
211,1419,1243,False,Nucleus,2,7
212,1510,1272,False,Cytoplasm,2,7
213,1519,1272,False,Cytoplasm,2,7
214,1262,1295,False,Cytoplasm,2,7
215,1438,1299,False,Nucleus,2,7
216,1588,1305,False,Cytoplasm,2,7
217,1296,1317,False,Cytoplasm,2,7
218,1440,1320,False,Nucleus,2,7
219,1520,1321,False,Cytoplasm,2,7
220,1359,1324,False,Nucleus,2,7
221,1448,1325,False,Nucleus,2,7
222,1289,1327,False,Cytoplasm,2,7
223,1450,1330,False,Nucleus,2,7
224,1446,1329,False,Nucleus,2,7
225,1251,1331,False,Cytoplasm,2,7
226,1252,1331,False,Cytoplasm,2,7
227,1402,1334,False,Nucleus,2,7
228,1533,1351,False,Cytoplasm,2,7
229,1308,1360,False,Cytoplasm,2,7
230,1283,1379,False,Cytoplasm,2,7
231,1281,1378,False,Cytoplasm,2,7
232,1516,1390,False,Cytoplasm,2,7
233,1558,1396,False,Cytoplasm,2,7
234,1380,1398,False,Nucleus,2,7
235,1387,1421,False,Nucleus,2,7
236,1392,1448,False,Cytoplasm,2,7
237,1344,1499,False,Cytoplasm,2,7
238,1343,1501,False,Cytoplasm,2,7
239,1682,919,False,Cytoplasm,1,12
240,1661,1013,False,Nucleus,1,12
241,1713,1026,False,Nucleus,1,12
242,1533,1109,False,Cytoplasm,1,12
243,1682,920,False,Cytoplasm,1,12
244,1674,1006,False,Nucleus,1,12
245,1224,1063,False,Cytoplasm,1,13
246,1251,1099,False,Nucleus,1,13
247,1210,1044,False,Cytoplasm,1,13
248,1247,1117,False,Nucleus,1,13
249,1202,1278,False,Cytoplasm,1,13
250,1379,1087,False,Cytoplasm,1,14
251,1296,1091,False,Cytoplasm,1,14
252,1541,1105,False,Cytoplasm,1,14
253,1498,1033,False,Cytoplasm,1,15
254,342,1033,False,Cytoplasm,1,16
255,928,571,False,Cytoplasm,1,18
256,1334,586,False,Cytoplasm,1,18
257,809,624,False,Cytoplasm,1,18
258,1035,639,False,Cytoplasm,1,18
259,1185,649,False,Nucleus,1,18
260,1151,521,False,Cytoplasm,1,18
261,1238,535,False,Cytoplasm,1,18
262,772,613,False,Cytoplasm,1,18
263,1236,649,False,Cytoplasm,1,18
264,1185,650,False,Nucleus,1,18
265,1268,650,False,Cytoplasm,1,18
266,515,303,False,Cytoplasm,1,20
267,498,369,False,Cytoplasm,1,20
268,368,390,False,Cytoplasm,2,20
269,634,429,False,Nucleus,1,20
270,731,432,False,Cytoplasm,1,20
271,592,437,False,Nucleus,1,20
272,557,437,False,Nucleus,1,20
273,729,442,False,Cytoplasm,1,20
274,716,450,False,Nucleus,1,20
275,746,451,False,Cytoplasm,1,20
276,758,454,False,Cytoplasm,1,20
277,394,465,False,Cytoplasm,2,20
278,747,466,False,Cytoplasm,1,20
279,758,467,False,Cytoplasm,1,20
280,712,469,False,Cytoplasm,1,20
281,602,477,False,Cytoplasm,1,20
282,711,480,False,Cytoplasm,1,20
283,764,482,False,Cytoplasm,1,20
284,744,484,False,Cytoplasm,1,20
285,809,489,False,Cytoplasm,1,20
286,758,494,False,Cytoplasm,1,20
287,736,495,False,Cytoplasm,1,20
288,646,496,False,Cytoplasm,1,20
289,809,499,False,Cytoplasm,1,20
290,805,520,False,Cytoplasm,1,20
291,846,524,False,Cytoplasm,1,20
292,372,537,False,Nucleus,2,20
293,888,555,False,Cytoplasm,1,20
294,899,561,False,Cytoplasm,1,20
295,885,567,False,Cytoplasm,1,20
296,115,582,False,Cytoplasm,2,20
297,948,599,False,Cytoplasm,1,20
298,413,604,False,Cytoplasm,2,20
299,273,619,False,Nucleus,2,20
300,498,620,False,Cytoplasm,2,20
301,402,633,False,Cytoplasm,2,20
302,194,690,False,Cytoplasm,2,20
303,316,719,False,Cytoplasm,2,20
304,558,727,False,Cytoplasm,2,20
305,412,729,False,Cytoplasm,2,20
306,915,778,False,Cytoplasm,3,20
307,1072,780,False,Cytoplasm,3,20
308,526,785,False,Cytoplasm,2,20
309,1025,807,False,Cytoplasm,3,20
310,1171,847,False,Cytoplasm,3,20
311,1128,885,False,Nucleus,3,20
312,1067,900,False,Nucleus,3,20
313,1081,920,False,Nucleus,3,20
314,1070,924,False,Nucleus,3,20
315,929,930,False,Cytoplasm,3,20
316,1072,941,False,Nucleus,3,20
317,827,943,False,Cytoplasm,3,20
318,902,960,False,Cytoplasm,3,20
319,1015,993,False,Cytoplasm,3,20
320,964,1010,False,Cytoplasm,3,20
321,656,413,False,Nucleus,1,20
322,899,562,False,Cytoplasm,1,20
323,958,601,False,Cytoplasm,1,20
324,377,764,False,Cytoplasm,2,20
325,1072,781,False,Cytoplasm,3,20
326,1071,856,False,Nucleus,3,20
327,642,393,False,Nucleus,1,20
328,637,479,False,Nucleus,1,20
329,787,488,False,Cytoplasm,1,20
330,786,487,False,Cytoplasm,1,20
331,768,503,False,Cytoplasm,1,20
332,771,503,False,Cytoplasm,1,20
333,784,508,False,Cytoplasm,1,20
334,805,515,False,Cytoplasm,1,20
335,815,523,False,Cytoplasm,1,20
336,819,525,False,Cytoplasm,1,20
337,841,526,False,Cytoplasm,1,20
338,480,543,False,Cytoplasm,2,20
339,249,558,False,Nucleus,2,20
340,912,559,False,Cytoplasm,1,20
341,934,569,False,Cytoplasm,1,20
342,550,592,False,Cytoplasm,2,20
343,914,592,False,Cytoplasm,1,20
344,294,724,False,Cytoplasm,2,20
345,1133,807,False,Nucleus,3,20
346,1134,808,False,Nucleus,3,20
347,1134,807,False,Nucleus,3,20
348,1132,808,False,Nucleus,3,20
349,1134,808,False,Nucleus,3,20
350,1126,827,False,Nucleus,3,20
351,966,832,False,Cytoplasm,3,20
352,965,831,False,Cytoplasm,3,20
353,1015,873,False,Nucleus,3,20
354,1012,882,False,Nucleus,3,20
355,1015,879,False,Nucleus,3,20
356,1012,883,False,Nucleus,3,20
357,1015,879,False,Nucleus,3,20
358,1010,884,False,Nucleus,3,20
359,1012,904,False,Nucleus,3,20
360,972,922,False,Cytoplasm,3,20
361,1029,937,False,Nucleus,3,20
362,1028,937,False,Nucleus,3,20
363,1029,937,False,Nucleus,3,20
364,1028,938,False,Nucleus,3,20
365,1030,939,False,Nucleus,3,20
366,1030,935,False,Nucleus,3,20
367,1027,935,False,Nucleus,3,20
368,1028,938,False,Nucleus,3,20
369,1030,939,False,Nucleus,3,20
370,1030,935,False,Nucleus,3,20
371,1027,935,False,Nucleus,3,20
372,1030,938,False,Nucleus,3,20
373,1027,935,False,Nucleus,3,20
374,702,961,False,Cytoplasm,3,20
375,1661,602,False,Cytoplasm,2,21
376,1560,637,False,Cytoplasm,2,21
377,1601,663,False,Cytoplasm,2,21
378,1532,721,False,Cytoplasm,2,21
379,1536,733,False,Cytoplasm,2,21
380,1521,735,False,Cytoplasm,2,21
381,1594,751,False,Cytoplasm,2,21
382,1504,765,False,Nucleus,2,21
383,1415,813,False,Cytoplasm,2,21
384,1301,816,False,Cytoplasm,2,21
385,1302,841,False,Cytoplasm,2,21
386,1536,844,False,Nucleus,2,21
387,1468,851,False,Cytoplasm,2,21
388,1548,854,False,Nucleus,2,21
389,1378,866,False,Cytoplasm,2,21
390,1576,895,False,Nucleus,2,21
391,1502,899,False,Nucleus,2,21
392,1520,927,False,Nucleus,2,21
393,1520,976,False,Cytoplasm,2,21
394,1551,995,False,Cytoplasm,2,21
395,1626,1023,False,Cytoplasm,2,21
396,1496,1028,False,Cytoplasm,2,21
397,1632,1035,False,Cytoplasm,2,21
398,1748,1147,False,Cytoplasm,2,21
399,1281,1204,False,Cytoplasm,1,21
400,1283,1248,False,Cytoplasm,1,21
401,1196,1395,False,Cytoplasm,1,21
402,1240,1404,False,Cytoplasm,1,21
403,1153,1518,False,Cytoplasm,1,21
404,1600,465,False,Cytoplasm,2,21
405,1532,722,False,Cytoplasm,2,21
406,1379,812,False,Cytoplasm,2,21
407,1426,874,False,Cytoplasm,2,21
408,1379,901,False,Cytoplasm,2,21
409,1520,977,False,Cytoplasm,2,21
410,1550,1050,False,Cytoplasm,2,21
411,1645,1066,False,Cytoplasm,2,21
412,1622,1080,False,Cytoplasm,2,21
413,1043,1360,False,Cytoplasm,1,21
414,1041,1399,False,Cytoplasm,1,21
415,1428,846,False,Cytoplasm,2,21
416,1338,868,False,Cytoplasm,2,21
417,1340,869,False,Cytoplasm,2,21
418,1467,886,False,Cytoplasm,2,21
419,1435,925,False,Cytoplasm,2,21
420,1453,938,False,Cytoplasm,2,21
421,1711,1079,False,Cytoplasm,2,21
422,1730,1205,False,Cytoplasm,2,21
423,1040,1358,False,Cytoplasm,1,21
424,1115,278,False,Cytoplasm,1,22
425,584,698,False,Cytoplasm,3,23
426,924,508,False,Cytoplasm,3,24
427,940,512,False,Cytoplasm,3,24
428,1003,517,False,Cytoplasm,3,24
429,750,518,False,Cytoplasm,3,24
430,847,531,False,Cytoplasm,3,24
431,950,533,False,Cytoplasm,3,24
432,856,542,False,Cytoplasm,3,24
433,944,543,False,Cytoplasm,3,24
434,742,553,False,Cytoplasm,3,24
435,718,600,False,Cytoplasm,3,24
436,986,604,False,Cytoplasm,3,24
437,836,616,False,Cytoplasm,3,24
438,912,618,False,Cytoplasm,3,24
439,806,627,False,Cytoplasm,3,24
440,871,631,False,Nucleus,3,24
441,943,635,False,Cytoplasm,3,24
442,893,643,False,Nucleus,3,24
443,854,645,False,Nucleus,3,24
444,841,647,False,Nucleus,3,24
445,799,654,False,Cytoplasm,3,24
446,1697,654,False,Cytoplasm,2,24
447,850,663,False,Nucleus,3,24
448,924,669,False,Nucleus,3,24
449,840,673,False,Nucleus,3,24
450,920,680,False,Nucleus,3,24
451,883,685,False,Nucleus,3,24
452,740,689,False,Cytoplasm,3,24
453,922,690,False,Nucleus,3,24
454,838,694,False,Nucleus,3,24
455,861,709,False,Nucleus,3,24
456,872,714,False,Nucleus,3,24
457,889,729,False,Nucleus,3,24
458,777,732,False,Nucleus,3,24
459,939,733,False,Cytoplasm,3,24
460,922,735,False,Nucleus,3,24
461,867,736,False,Nucleus,3,24
462,827,740,False,Nucleus,3,24
463,730,745,False,Cytoplasm,3,24
464,842,753,False,Nucleus,3,24
465,978,763,False,Cytoplasm,3,24
466,896,764,False,Nucleus,3,24
467,837,780,False,Nucleus,3,24
468,845,786,False,Nucleus,3,24
469,775,797,False,Nucleus,3,24
470,752,851,False,Cytoplasm,3,24
471,629,935,False,Cytoplasm,3,24
472,315,981,False,Nucleus,1,24
473,786,532,False,Cytoplasm,3,24
474,857,543,False,Cytoplasm,3,24
475,799,574,False,Cytoplasm,3,24
476,932,611,False,Cytoplasm,3,24
477,961,625,False,Cytoplasm,3,24
478,884,642,False,Nucleus,3,24
479,843,678,False,Nucleus,3,24
480,884,684,False,Nucleus,3,24
481,772,686,False,Cytoplasm,3,24
482,733,689,False,Cytoplasm,3,24
483,921,700,False,Nucleus,3,24
484,880,705,False,Nucleus,3,24
485,939,706,False,Cytoplasm,3,24
486,931,712,False,Nucleus,3,24
487,777,723,False,Nucleus,3,24
488,791,726,False,Nucleus,3,24
489,900,727,False,Nucleus,3,24
490,777,731,False,Nucleus,3,24
491,912,745,False,Nucleus,3,24
492,876,746,False,Nucleus,3,24
493,943,748,False,Cytoplasm,3,24
494,799,748,False,Nucleus,3,24
495,905,755,False,Nucleus,3,24
496,803,762,False,Nucleus,3,24
497,856,802,False,Nucleus,3,24
498,899,805,False,Cytoplasm,3,24
499,826,805,False,Nucleus,3,24
500,833,808,False,Nucleus,3,24
501,795,814,False,Cytoplasm,3,24
502,683,820,False,Cytoplasm,3,24
503,700,852,False,Cytoplasm,3,24
504,759,860,False,Cytoplasm,3,24
505,653,888,False,Cytoplasm,3,24
506,905,633,False,Cytoplasm,3,24
507,904,634,False,Cytoplasm,3,24
508,838,659,False,Nucleus,3,24
509,838,659,False,Nucleus,3,24
510,838,659,False,Nucleus,3,24
511,838,659,False,Nucleus,3,24
512,837,660,False,Nucleus,3,24
513,838,659,False,Nucleus,3,24
514,837,660,False,Nucleus,3,24
515,834,658,False,Nucleus,3,24
516,838,659,False,Nucleus,3,24
517,835,657,False,Nucleus,3,24
518,836,661,False,Nucleus,3,24
519,832,658,False,Nucleus,3,24
520,874,668,False,Nucleus,3,24
521,874,668,False,Nucleus,3,24
522,875,669,False,Nucleus,3,24
523,874,668,False,Nucleus,3,24
524,875,669,False,Nucleus,3,24
525,874,668,False,Nucleus,3,24
526,875,669,False,Nucleus,3,24
527,874,668,False,Nucleus,3,24
528,875,669,False,Nucleus,3,24
529,874,668,False,Nucleus,3,24
530,875,669,False,Nucleus,3,24
531,874,668,False,Nucleus,3,24
532,875,669,False,Nucleus,3,24
533,874,668,False,Nucleus,3,24
534,875,669,False,Nucleus,3,24
535,875,668,False,Nucleus,3,24
536,874,669,False,Nucleus,3,24
537,874,668,False,Nucleus,3,24
538,875,669,False,Nucleus,3,24
539,875,668,False,Nucleus,3,24
540,873,670,False,Nucleus,3,24
541,873,667,False,Nucleus,3,24
542,875,669,False,Nucleus,3,24
543,873,670,False,Nucleus,3,24
544,873,667,False,Nucleus,3,24
545,875,668,False,Nucleus,3,24
546,873,670,False,Nucleus,3,24
547,873,667,False,Nucleus,3,24
548,875,669,False,Nucleus,3,24
549,873,670,False,Nucleus,3,24
550,873,667,False,Nucleus,3,24
551,875,668,False,Nucleus,3,24
552,873,670,False,Nucleus,3,24
553,873,667,False,Nucleus,3,24
554,876,668,False,Nucleus,3,24
555,873,670,False,Nucleus,3,24
556,876,673,False,Nucleus,3,24
557,873,667,False,Nucleus,3,24
558,876,667,False,Nucleus,3,24
559,877,670,False,Nucleus,3,24
560,873,670,False,Nucleus,3,24
561,876,673,False,Nucleus,3,24
562,873,667,False,Nucleus,3,24
563,876,667,False,Nucleus,3,24
564,877,670,False,Nucleus,3,24
565,873,670,False,Nucleus,3,24
566,875,673,False,Nucleus,3,24
567,873,667,False,Nucleus,3,24
568,877,670,False,Nucleus,3,24
569,876,667,False,Nucleus,3,24
570,876,673,False,Nucleus,3,24
571,873,670,False,Nucleus,3,24
572,876,665,False,Nucleus,3,24
573,877,672,False,Nucleus,3,24
574,873,667,False,Nucleus,3,24
575,875,669,False,Nucleus,3,24
576,874,673,False,Nucleus,3,24
577,871,674,False,Nucleus,3,24
578,880,669,False,Nucleus,3,24
579,879,678,False,Nucleus,3,24
580,876,667,False,Nucleus,3,24
581,873,670,False,Nucleus,3,24
582,877,670,False,Nucleus,3,24
583,879,674,False,Nucleus,3,24
584,869,665,False,Nucleus,3,24
585,871,672,False,Nucleus,3,24
586,866,665,False,Nucleus,3,24
587,865,664,False,Nucleus,3,24
588,940,674,False,Cytoplasm,3,24
589,938,675,False,Cytoplasm,3,24
590,829,693,False,Nucleus,3,24
591,829,693,False,Nucleus,3,24
592,782,749,False,Nucleus,3,24
593,782,749,False,Nucleus,3,24
594,783,750,False,Nucleus,3,24
595,782,749,False,Nucleus,3,24
596,783,751,False,Nucleus,3,24
597,782,749,False,Nucleus,3,24
598,782,751,False,Nucleus,3,24
599,771,754,False,Nucleus,3,24
600,771,754,False,Nucleus,3,24
601,773,755,False,Nucleus,3,24
602,887,764,False,Nucleus,3,24
603,886,764,False,Nucleus,3,24
604,887,764,False,Nucleus,3,24
605,886,764,False,Nucleus,3,24
606,885,768,False,Nucleus,3,24
607,887,764,False,Nucleus,3,24
608,886,764,False,Nucleus,3,24
609,885,768,False,Nucleus,3,24
610,888,765,False,Nucleus,3,24
611,886,769,False,Nucleus,3,24
612,885,763,False,Nucleus,3,24
613,885,768,False,Nucleus,3,24
614,888,765,False,Nucleus,3,24
615,887,762,False,Nucleus,3,24
616,886,769,False,Nucleus,3,24
617,886,765,False,Nucleus,3,24
618,885,763,False,Nucleus,3,24
619,885,767,False,Nucleus,3,24
620,889,768,False,Nucleus,3,24
621,887,762,False,Nucleus,3,24
622,888,765,False,Nucleus,3,24
623,886,769,False,Nucleus,3,24
624,884,767,False,Nucleus,3,24
625,776,837,False,Cytoplasm,3,24
626,731,876,False,Cytoplasm,3,24
627,731,876,False,Cytoplasm,3,24
628,731,876,False,Cytoplasm,3,24
629,765,886,True,Cytoplasm,3,24
630,659,836,True,Cytoplasm,3,24
631,669,874,True,Cytoplasm,3,24
632,750,781,True,Cytoplasm,3,24
633,807,393,False,Cytoplasm,1,26
634,906,496,False,Cytoplasm,1,26
635,928,537,False,Cytoplasm,1,26
636,702,571,False,Cytoplasm,1,26
637,825,610,False,Nucleus,1,26
638,957,620,False,Cytoplasm,1,26
639,1047,889,False,Nucleus,2,26
640,1064,890,False,Nucleus,2,26
641,1127,906,False,Nucleus,2,26
642,1092,908,False,Nucleus,2,26
643,1106,920,False,Nucleus,2,26
644,945,1278,False,Cytoplasm,2,26
645,880,298,False,Cytoplasm,1,26
646,791,469,False,Cytoplasm,1,26
647,838,568,False,Nucleus,1,26
648,853,585,False,Nucleus,1,26
649,953,793,False,Cytoplasm,2,26
650,1095,1045,False,Nucleus,2,26
651,800,567,False,Nucleus,1,26
652,800,567,False,Nucleus,1,26
653,731,656,False,Cytoplasm,1,26
654,730,653,False,Cytoplasm,1,26
655,730,657,False,Cytoplasm,1,26
656,732,653,False,Cytoplasm,1,26
657,1141,895,False,Cytoplasm,2,26
658,1160,954,False,Cytoplasm,2,26
659,1160,954,False,Cytoplasm,2,26
